設置點,Hour,populartimes_count
曾記滿福堂擔仔麵,23,0
欣欣麵食館,0,0
欣欣麵食館,1,0
欣欣麵食館,2,0
欣欣麵食館,3,0
欣欣麵食館,4,0
欣欣麵食館,5,0
欣欣麵食館,6,0
欣欣麵食館,7,0
欣欣麵食館,8,0
欣欣麵食館,9,0
欣欣麵食館,10,0
欣欣麵食館,11,0
欣欣麵食館,12,57
欣欣麵食館,13,54
欣欣麵食館,14,0
欣欣麵食館,15,0
欣欣麵食館,16,55
欣欣麵食館,17,84
欣欣麵食館,18,97
欣欣麵食館,19,85
欣欣麵食館,20,0
欣欣麵食館,21,0
欣欣麵食館,22,0
欣欣麵食館,23,0
歡迎來到新光堂（新光堂特產行）,0,0
歡迎來到新光堂（新光堂特產行）,1,0
歡迎來到新光堂（新光堂特產行）,2,0
歡迎來到新光堂（新光堂特產行）,3,0
歡迎來到新光堂（新光堂特產行）,4,0
歡迎來到新光堂（新光堂特產行）,5,0
歡迎來到新光堂（新光堂特產行）,6,0
歡迎來到新光堂（新光堂特產行）,7,0
歡迎來到新光堂（新光堂特產行）,8,0
歡迎來到新光堂（新光堂特產行）,9,0
歡迎來到新光堂（新光堂特產行）,10,0
歡迎來到新光堂（新光堂特產行）,11,33
歡迎來到新光堂（新光堂特產行）,12,48
歡迎來到新光堂（新光堂特產行）,13,57
歡迎來到新光堂（新光堂特產行）,14,62
歡迎來到新光堂（新光堂特產行）,15,63
歡迎來到新光堂（新光堂特產行）,16,65
歡迎來到新光堂（新光堂特產行）,17,69
歡迎來到新光堂（新光堂特產行）,18,73
歡迎來到新光堂（新光堂特產行）,19,70
歡迎來到新光堂（新光堂特產行）,20,58
歡迎來到新光堂（新光堂特產行）,21,39
歡迎來到新光堂（新光堂特產行）,22,0
歡迎來到新光堂（新光堂特產行）,23,0
泉利餅舖,0,0
泉利餅舖,1,0
泉利餅舖,2,0
泉利餅舖,3,0
泉利餅舖,4,0
泉利餅舖,5,0
泉利餅舖,6,0
泉利餅舖,7,0
泉利餅舖,8,34
泉利餅舖,9,39
泉利餅舖,10,43
泉利餅舖,11,56
泉利餅舖,12,43
泉利餅舖,13,56
泉利餅舖,14,56
泉利餅舖,15,73
泉利餅舖,16,78
泉利餅舖,17,91
泉利餅舖,18,73
泉利餅舖,19,65
泉利餅舖,20,43
泉利餅舖,21,0
泉利餅舖,22,0
泉利餅舖,23,0
津旺素食,0,0
津旺素食,1,0
津旺素食,2,0
津旺素食,3,0
津旺素食,4,0
津旺素食,5,0
津旺素食,6,0
津旺素食,7,0
津旺素食,8,0
津旺素食,9,0
津旺素食,10,45
津旺素食,11,54
津旺素食,12,70
津旺素食,13,62
津旺素食,14,0
津旺素食,15,0
津旺素食,16,41
津旺素食,17,45
津旺素食,18,50
津旺素食,19,37
津旺素食,20,0
津旺素食,21,0
津旺素食,22,0
津旺素食,23,0
海城上湯鮮魚粥飯麵館,0,0
海城上湯鮮魚粥飯麵館,1,0
海城上湯鮮魚粥飯麵館,2,0
海城上湯鮮魚粥飯麵館,3,0
海城上湯鮮魚粥飯麵館,4,0
海城上湯鮮魚粥飯麵館,5,0
海城上湯鮮魚粥飯麵館,6,0
海城上湯鮮魚粥飯麵館,7,0
海城上湯鮮魚粥飯麵館,8,0
海城上湯鮮魚粥飯麵館,9,0
海城上湯鮮魚粥飯麵館,10,36
海城上湯鮮魚粥飯麵館,11,46
海城上湯鮮魚粥飯麵館,12,47
海城上湯鮮魚粥飯麵館,13,34
海城上湯鮮魚粥飯麵館,14,0
海城上湯鮮魚粥飯麵館,15,0
海城上湯鮮魚粥飯麵館,16,48
海城上湯鮮魚粥飯麵館,17,74
海城上湯鮮魚粥飯麵館,18,85
海城上湯鮮魚粥飯麵館,19,73
海城上湯鮮魚粥飯麵館,20,50
海城上湯鮮魚粥飯麵館,21,0
海城上湯鮮魚粥飯麵館,22,0
海城上湯鮮魚粥飯麵館,23,0
清香活海鮮,0,0
清香活海鮮,1,0
清香活海鮮,2,0
清香活海鮮,3,0
清香活海鮮,4,0
清香活海鮮,5,0
清香活海鮮,6,0
清香活海鮮,7,0
清香活海鮮,8,0
清香活海鮮,9,0
清香活海鮮,10,42
清香活海鮮,11,57
清香活海鮮,12,52
清香活海鮮,13,31
清香活海鮮,14,36
清香活海鮮,15,0
清香活海鮮,16,0
清香活海鮮,17,26
清香活海鮮,18,15
清香活海鮮,19,21
清香活海鮮,20,15
清香活海鮮,21,10
清香活海鮮,22,0
清香活海鮮,23,0
源羊肉店,0,0
源羊肉店,1,0
源羊肉店,2,0
源羊肉店,3,0
源羊肉店,4,0
源羊肉店,5,0
源羊肉店,6,0
源羊肉店,7,0
源羊肉店,8,0
源羊肉店,9,0
源羊肉店,10,33
源羊肉店,11,47
源羊肉店,12,53
源羊肉店,13,50
源羊肉店,14,40
源羊肉店,15,36
源羊肉店,16,40
源羊肉店,17,50
源羊肉店,18,58
源羊肉店,19,54
源羊肉店,20,41
源羊肉店,21,25
源羊肉店,22,0
源羊肉店,23,0
滷底撈-澎湖店,0,0
滷底撈-澎湖店,1,0
滷底撈-澎湖店,2,0
滷底撈-澎湖店,3,0
滷底撈-澎湖店,4,0
滷底撈-澎湖店,5,0
滷底撈-澎湖店,6,0
滷底撈-澎湖店,7,0
滷底撈-澎湖店,8,0
滷底撈-澎湖店,9,0
滷底撈-澎湖店,10,0
滷底撈-澎湖店,11,0
滷底撈-澎湖店,12,0
滷底撈-澎湖店,13,0
滷底撈-澎湖店,14,0
滷底撈-澎湖店,15,0
滷底撈-澎湖店,16,25
滷底撈-澎湖店,17,44
滷底撈-澎湖店,18,61
滷底撈-澎湖店,19,63
滷底撈-澎湖店,20,66
滷底撈-澎湖店,21,58
滷底撈-澎湖店,22,47
滷底撈-澎湖店,23,38
漁夫才哥企業社,0,0
漁夫才哥企業社,1,0
漁夫才哥企業社,2,0
漁夫才哥企業社,3,0
漁夫才哥企業社,4,0
漁夫才哥企業社,5,0
漁夫才哥企業社,6,0
漁夫才哥企業社,7,0
漁夫才哥企業社,8,40
漁夫才哥企業社,9,75
漁夫才哥企業社,10,75
漁夫才哥企業社,11,55
漁夫才哥企業社,12,55
漁夫才哥企業社,13,40
漁夫才哥企業社,14,45
漁夫才哥企業社,15,45
漁夫才哥企業社,16,45
漁夫才哥企業社,17,40
漁夫才哥企業社,18,35
漁夫才哥企業社,19,30
漁夫才哥企業社,20,40
漁夫才哥企業社,21,40
漁夫才哥企業社,22,0
漁夫才哥企業社,23,0
澎湖 朝陽路肉圓,0,0
澎湖 朝陽路肉圓,1,0
澎湖 朝陽路肉圓,2,0
澎湖 朝陽路肉圓,3,0
澎湖 朝陽路肉圓,4,0
澎湖 朝陽路肉圓,5,0
澎湖 朝陽路肉圓,6,0
澎湖 朝陽路肉圓,7,0
澎湖 朝陽路肉圓,8,0
澎湖 朝陽路肉圓,9,0
澎湖 朝陽路肉圓,10,28
澎湖 朝陽路肉圓,11,36
澎湖 朝陽路肉圓,12,40
澎湖 朝陽路肉圓,13,56
澎湖 朝陽路肉圓,14,0
澎湖 朝陽路肉圓,15,72
澎湖 朝陽路肉圓,16,92
澎湖 朝陽路肉圓,17,100
澎湖 朝陽路肉圓,18,88
澎湖 朝陽路肉圓,19,64
澎湖 朝陽路肉圓,20,0
澎湖 朝陽路肉圓,21,0
澎湖 朝陽路肉圓,22,0
澎湖 朝陽路肉圓,23,0
澎湖伯伴手禮坊,0,0
澎湖伯伴手禮坊,1,0
澎湖伯伴手禮坊,2,0
澎湖伯伴手禮坊,3,0
澎湖伯伴手禮坊,4,0
澎湖伯伴手禮坊,5,0
澎湖伯伴手禮坊,6,0
澎湖伯伴手禮坊,7,0
澎湖伯伴手禮坊,8,26
澎湖伯伴手禮坊,9,38
澎湖伯伴手禮坊,10,34
澎湖伯伴手禮坊,11,32
澎湖伯伴手禮坊,12,31
澎湖伯伴手禮坊,13,37
澎湖伯伴手禮坊,14,55
澎湖伯伴手禮坊,15,80
澎湖伯伴手禮坊,16,93
澎湖伯伴手禮坊,17,73
澎湖伯伴手禮坊,18,0
澎湖伯伴手禮坊,19,0
澎湖伯伴手禮坊,20,0
澎湖伯伴手禮坊,21,0
澎湖伯伴手禮坊,22,0
澎湖伯伴手禮坊,23,0
澎湖海洋地質公園中心,0,36
澎湖海洋地質公園中心,1,18
澎湖海洋地質公園中心,2,10
澎湖海洋地質公園中心,3,7
澎湖海洋地質公園中心,4,15
澎湖海洋地質公園中心,5,13
澎湖海洋地質公園中心,6,15
澎湖海洋地質公園中心,7,31
澎湖海洋地質公園中心,8,42
澎湖海洋地質公園中心,9,55
澎湖海洋地質公園中心,10,39
澎湖海洋地質公園中心,11,34
澎湖海洋地質公園中心,12,34
澎湖海洋地質公園中心,13,63
澎湖海洋地質公園中心,14,81
澎湖海洋地質公園中心,15,97
澎湖海洋地質公園中心,16,97
澎湖海洋地質公園中心,17,94
澎湖海洋地質公園中心,18,78
澎湖海洋地質公園中心,19,73
澎湖海洋地質公園中心,20,73
澎湖海洋地質公園中心,21,57
澎湖海洋地質公園中心,22,36
澎湖海洋地質公園中心,23,23
澎湖海洋地質公園中心(1F),0,36
澎湖海洋地質公園中心(1F),1,18
澎湖海洋地質公園中心(1F),2,10
澎湖海洋地質公園中心(1F),3,7
澎湖海洋地質公園中心(1F),4,15
澎湖海洋地質公園中心(1F),5,13
澎湖海洋地質公園中心(1F),6,15
澎湖海洋地質公園中心(1F),7,31
澎湖海洋地質公園中心(1F),8,42
澎湖海洋地質公園中心(1F),9,55
澎湖海洋地質公園中心(1F),10,39
澎湖海洋地質公園中心(1F),11,34
澎湖海洋地質公園中心(1F),12,34
澎湖海洋地質公園中心(1F),13,63
澎湖海洋地質公園中心(1F),14,81
澎湖海洋地質公園中心(1F),15,97
澎湖海洋地質公園中心(1F),16,97
澎湖海洋地質公園中心(1F),17,94
澎湖海洋地質公園中心(1F),18,78
澎湖海洋地質公園中心(1F),19,73
澎湖海洋地質公園中心(1F),20,73
澎湖海洋地質公園中心(1F),21,57
澎湖海洋地質公園中心(1F),22,36
澎湖海洋地質公園中心(1F),23,23
澎漁宴餐廳,0,0
澎漁宴餐廳,1,0
澎漁宴餐廳,2,0
澎漁宴餐廳,3,0
澎漁宴餐廳,4,0
澎漁宴餐廳,5,0
澎漁宴餐廳,6,0
澎漁宴餐廳,7,0
澎漁宴餐廳,8,0
澎漁宴餐廳,9,0
澎漁宴餐廳,10,0
澎漁宴餐廳,11,23
澎漁宴餐廳,12,29
澎漁宴餐廳,13,24
澎漁宴餐廳,14,0
澎漁宴餐廳,15,0
澎漁宴餐廳,16,0
澎漁宴餐廳,17,65
澎漁宴餐廳,18,94
澎漁宴餐廳,19,100
澎漁宴餐廳,20,75
澎漁宴餐廳,21,0
澎漁宴餐廳,22,0
澎漁宴餐廳,23,0
福慶樓海鮮餐廳,0,0
福慶樓海鮮餐廳,1,0
福慶樓海鮮餐廳,2,0
福慶樓海鮮餐廳,3,0
福慶樓海鮮餐廳,4,0
福慶樓海鮮餐廳,5,0
福慶樓海鮮餐廳,6,0
福慶樓海鮮餐廳,7,0
福慶樓海鮮餐廳,8,0
福慶樓海鮮餐廳,9,0
福慶樓海鮮餐廳,10,0
福慶樓海鮮餐廳,11,0
福慶樓海鮮餐廳,12,0
福慶樓海鮮餐廳,13,0
福慶樓海鮮餐廳,14,0
福慶樓海鮮餐廳,15,0
福慶樓海鮮餐廳,16,0
福慶樓海鮮餐廳,17,75
福慶樓海鮮餐廳,18,82
福慶樓海鮮餐廳,19,78
福慶樓海鮮餐廳,20,60
福慶樓海鮮餐廳,21,60
福慶樓海鮮餐廳,22,60
福慶樓海鮮餐廳,23,46
福鴨鴨肉大王,0,0
福鴨鴨肉大王,1,0
福鴨鴨肉大王,2,0
福鴨鴨肉大王,3,0
福鴨鴨肉大王,4,0
福鴨鴨肉大王,5,0
福鴨鴨肉大王,6,0
福鴨鴨肉大王,7,0
福鴨鴨肉大王,8,0
福鴨鴨肉大王,9,0
福鴨鴨肉大王,10,0
福鴨鴨肉大王,11,29
福鴨鴨肉大王,12,48
福鴨鴨肉大王,13,50
福鴨鴨肉大王,14,41
福鴨鴨肉大王,15,33
福鴨鴨肉大王,16,41
福鴨鴨肉大王,17,61
福鴨鴨肉大王,18,79
福鴨鴨肉大王,19,85
福鴨鴨肉大王,20,72
福鴨鴨肉大王,21,51
福鴨鴨肉大王,22,0
福鴨鴨肉大王,23,0
篤行十村,0,0
篤行十村,1,0
篤行十村,2,0
篤行十村,3,0
篤行十村,4,0
篤行十村,5,0
篤行十村,6,0
篤行十村,7,0
篤行十村,8,38
篤行十村,9,48
篤行十村,10,56
篤行十村,11,57
篤行十村,12,58
篤行十村,13,62
篤行十村,14,68
篤行十村,15,72
篤行十村,16,68
篤行十村,17,53
篤行十村,18,32
篤行十村,19,17
篤行十村,20,12
篤行十村,21,10
篤行十村,22,0
篤行十村,23,0
紐西蘭牛排館,0,0
紐西蘭牛排館,1,0
紐西蘭牛排館,2,0
紐西蘭牛排館,3,0
紐西蘭牛排館,4,0
紐西蘭牛排館,5,0
紐西蘭牛排館,6,0
紐西蘭牛排館,7,0
紐西蘭牛排館,8,0
紐西蘭牛排館,9,0
紐西蘭牛排館,10,3
紐西蘭牛排館,11,7
紐西蘭牛排館,12,9
紐西蘭牛排館,13,10
紐西蘭牛排館,14,11
紐西蘭牛排館,15,15
紐西蘭牛排館,16,27
紐西蘭牛排館,17,40
紐西蘭牛排館,18,51
紐西蘭牛排館,19,52
紐西蘭牛排館,20,45
紐西蘭牛排館,21,29
紐西蘭牛排館,22,0
紐西蘭牛排館,23,0
美味登場飯麵館,0,0
美味登場飯麵館,1,0
美味登場飯麵館,2,0
美味登場飯麵館,3,0
美味登場飯麵館,4,0
美味登場飯麵館,5,0
美味登場飯麵館,6,0
美味登場飯麵館,7,0
美味登場飯麵館,8,0
美味登場飯麵館,9,0
美味登場飯麵館,10,34
美味登場飯麵館,11,34
美味登場飯麵館,12,39
美味登場飯麵館,13,36
美味登場飯麵館,14,24
美味登場飯麵館,15,34
美味登場飯麵館,16,53
美味登場飯麵館,17,85
美味登場飯麵館,18,100
美味登場飯麵館,19,73
美味登場飯麵館,20,51
美味登場飯麵館,21,0
美味登場飯麵館,22,0
美味登場飯麵館,23,0
自由塔,0,43
自由塔,1,31
自由塔,2,37
自由塔,3,25
自由塔,4,25
自由塔,5,12
自由塔,6,6
自由塔,7,25
自由塔,8,37
自由塔,9,37
自由塔,10,37
自由塔,11,37
自由塔,12,37
自由塔,13,25
自由塔,14,25
自由塔,15,25
自由塔,16,25
自由塔,17,25
自由塔,18,43
自由塔,19,62
自由塔,20,43
自由塔,21,43
自由塔,22,37
自由塔,23,50
莫咖啡,0,0
莫咖啡,1,0
莫咖啡,2,0
莫咖啡,3,0
莫咖啡,4,0
莫咖啡,5,0
莫咖啡,6,0
莫咖啡,7,0
莫咖啡,8,0
莫咖啡,9,0
莫咖啡,10,0
莫咖啡,11,0
莫咖啡,12,33
莫咖啡,13,51
莫咖啡,14,60
莫咖啡,15,69
莫咖啡,16,78
莫咖啡,17,85
莫咖啡,18,93
莫咖啡,19,100
莫咖啡,20,95
莫咖啡,21,81
莫咖啡,22,0
莫咖啡,23,0
萬泰食品,0,0
萬泰食品,1,0
萬泰食品,2,0
萬泰食品,3,0
萬泰食品,4,0
萬泰食品,5,0
萬泰食品,6,0
萬泰食品,7,0
萬泰食品,8,25
萬泰食品,9,33
萬泰食品,10,36
萬泰食品,11,32
萬泰食品,12,25
萬泰食品,13,30
萬泰食品,14,42
萬泰食品,15,60
萬泰食品,16,75
萬泰食品,17,82
萬泰食品,18,83
萬泰食品,19,85
萬泰食品,20,68
萬泰食品,21,45
萬泰食品,22,0
萬泰食品,23,0
葉子的店,0,0
葉子的店,1,0
葉子的店,2,0
葉子的店,3,0
葉子的店,4,0
葉子的店,5,0
葉子的店,6,0
葉子的店,7,0
葉子的店,8,0
葉子的店,9,0
葉子的店,10,32
葉子的店,11,51
葉子的店,12,65
葉子的店,13,46
葉子的店,14,0
葉子的店,15,0
葉子的店,16,28
葉子的店,17,44
葉子的店,18,55
葉子的店,19,38
葉子的店,20,0
葉子的店,21,0
葉子的店,22,0
葉子的店,23,0
蒙地卡羅咖啡館,0,0
蒙地卡羅咖啡館,1,0
蒙地卡羅咖啡館,2,0
蒙地卡羅咖啡館,3,0
蒙地卡羅咖啡館,4,0
蒙地卡羅咖啡館,5,0
蒙地卡羅咖啡館,6,0
蒙地卡羅咖啡館,7,0
蒙地卡羅咖啡館,8,0
蒙地卡羅咖啡館,9,0
蒙地卡羅咖啡館,10,0
蒙地卡羅咖啡館,11,0
蒙地卡羅咖啡館,12,0
蒙地卡羅咖啡館,13,34
蒙地卡羅咖啡館,14,31
蒙地卡羅咖啡館,15,31
蒙地卡羅咖啡館,16,34
蒙地卡羅咖啡館,17,34
蒙地卡羅咖啡館,18,31
蒙地卡羅咖啡館,19,34
蒙地卡羅咖啡館,20,41
蒙地卡羅咖啡館,21,34
蒙地卡羅咖啡館,22,41
蒙地卡羅咖啡館,23,0
跨海大橋(西嶼端),0,68
跨海大橋(西嶼端),1,43
跨海大橋(西嶼端),2,31
跨海大橋(西嶼端),3,50
跨海大橋(西嶼端),4,31
跨海大橋(西嶼端),5,68
跨海大橋(西嶼端),6,62
跨海大橋(西嶼端),7,56
跨海大橋(西嶼端),8,43
跨海大橋(西嶼端),9,50
跨海大橋(西嶼端),10,56
跨海大橋(西嶼端),11,43
跨海大橋(西嶼端),12,50
跨海大橋(西嶼端),13,37
跨海大橋(西嶼端),14,37
跨海大橋(西嶼端),15,25
跨海大橋(西嶼端),16,25
跨海大橋(西嶼端),17,31
跨海大橋(西嶼端),18,25
跨海大橋(西嶼端),19,43
跨海大橋(西嶼端),20,43
跨海大橋(西嶼端),21,31
跨海大橋(西嶼端),22,37
跨海大橋(西嶼端),23,37
通樑古榕,0,4
通樑古榕,1,3
通樑古榕,2,3
通樑古榕,3,3
通樑古榕,4,2
通樑古榕,5,3
通樑古榕,6,6
通樑古榕,7,15
通樑古榕,8,35
通樑古榕,9,64
通樑古榕,10,84
通樑古榕,11,84
通樑古榕,12,78
通樑古榕,13,75
通樑古榕,14,77
通樑古榕,15,69
通樑古榕,16,57
通樑古榕,17,38
通樑古榕,18,23
通樑古榕,19,13
通樑古榕,20,10
通樑古榕,21,8
通樑古榕,22,8
通樑古榕,23,6
金港黑砂糖剉冰-澎湖店,0,0
金港黑砂糖剉冰-澎湖店,1,0
金港黑砂糖剉冰-澎湖店,2,0
金港黑砂糖剉冰-澎湖店,3,0
金港黑砂糖剉冰-澎湖店,4,0
金港黑砂糖剉冰-澎湖店,5,0
金港黑砂糖剉冰-澎湖店,6,0
金港黑砂糖剉冰-澎湖店,7,0
金港黑砂糖剉冰-澎湖店,8,0
金港黑砂糖剉冰-澎湖店,9,0
金港黑砂糖剉冰-澎湖店,10,70
金港黑砂糖剉冰-澎湖店,11,70
金港黑砂糖剉冰-澎湖店,12,55
金港黑砂糖剉冰-澎湖店,13,29
金港黑砂糖剉冰-澎湖店,14,29
金港黑砂糖剉冰-澎湖店,15,29
金港黑砂糖剉冰-澎湖店,16,40
金港黑砂糖剉冰-澎湖店,17,44
金港黑砂糖剉冰-澎湖店,18,48
金港黑砂糖剉冰-澎湖店,19,59
金港黑砂糖剉冰-澎湖店,20,55
金港黑砂糖剉冰-澎湖店,21,33
金港黑砂糖剉冰-澎湖店,22,0
金港黑砂糖剉冰-澎湖店,23,0
金醬府,0,0
金醬府,1,0
金醬府,2,0
金醬府,3,0
金醬府,4,0
金醬府,5,0
金醬府,6,0
金醬府,7,0
金醬府,8,0
金醬府,9,0
金醬府,10,0
金醬府,11,28
金醬府,12,35
金醬府,13,37
金醬府,14,39
金醬府,15,0
金醬府,16,0
金醬府,17,68
金醬府,18,77
金醬府,19,71
金醬府,20,51
金醬府,21,0
金醬府,22,0
金醬府,23,0
阿鳳牛肉河粉,0,0
阿鳳牛肉河粉,1,0
阿鳳牛肉河粉,2,0
阿鳳牛肉河粉,3,0
阿鳳牛肉河粉,4,0
阿鳳牛肉河粉,5,0
阿鳳牛肉河粉,6,0
阿鳳牛肉河粉,7,21
阿鳳牛肉河粉,8,37
阿鳳牛肉河粉,9,48
阿鳳牛肉河粉,10,58
阿鳳牛肉河粉,11,57
阿鳳牛肉河粉,12,55
阿鳳牛肉河粉,13,39
阿鳳牛肉河粉,14,28
阿鳳牛肉河粉,15,0
阿鳳牛肉河粉,16,0
阿鳳牛肉河粉,17,25
阿鳳牛肉河粉,18,21
阿鳳牛肉河粉,19,10
阿鳳牛肉河粉,20,0
阿鳳牛肉河粉,21,0
阿鳳牛肉河粉,22,0
阿鳳牛肉河粉,23,0
麗洋手作蛋糕,0,0
麗洋手作蛋糕,1,0
麗洋手作蛋糕,2,0
麗洋手作蛋糕,3,0
麗洋手作蛋糕,4,0
麗洋手作蛋糕,5,0
麗洋手作蛋糕,6,0
麗洋手作蛋糕,7,0
麗洋手作蛋糕,8,0
麗洋手作蛋糕,9,0
麗洋手作蛋糕,10,52
麗洋手作蛋糕,11,47
麗洋手作蛋糕,12,47
麗洋手作蛋糕,13,44
麗洋手作蛋糕,14,55
麗洋手作蛋糕,15,55
麗洋手作蛋糕,16,60
麗洋手作蛋糕,17,44
麗洋手作蛋糕,18,0
麗洋手作蛋糕,19,0
麗洋手作蛋糕,20,0
麗洋手作蛋糕,21,0
麗洋手作蛋糕,22,0
麗洋手作蛋糕,23,0
黑妞,0,0
黑妞,1,0
黑妞,2,0
黑妞,3,0
黑妞,4,0
黑妞,5,0
黑妞,6,0
黑妞,7,0
黑妞,8,0
黑妞,9,28
黑妞,10,44
黑妞,11,54
黑妞,12,54
黑妞,13,50
黑妞,14,58
黑妞,15,76
黑妞,16,74
黑妞,17,54
黑妞,18,44
黑妞,19,38
黑妞,20,36
黑妞,21,0
黑妞,22,0
黑妞,23,0
龍門小吃部,0,0
龍門小吃部,1,0
龍門小吃部,2,0
龍門小吃部,3,0
龍門小吃部,4,0
龍門小吃部,5,0
龍門小吃部,6,0
龍門小吃部,7,0
龍門小吃部,8,0
龍門小吃部,9,0
龍門小吃部,10,0
龍門小吃部,11,61
龍門小吃部,12,74
龍門小吃部,13,69
龍門小吃部,14,0
龍門小吃部,15,0
龍門小吃部,16,0
龍門小吃部,17,57
龍門小吃部,18,69
龍門小吃部,19,66
龍門小吃部,20,59
龍門小吃部,21,0
龍門小吃部,22,0
龍門小吃部,23,0
龍門閉鎖陣地,0,0
龍門閉鎖陣地,1,0
龍門閉鎖陣地,2,0
龍門閉鎖陣地,3,0
龍門閉鎖陣地,4,0
龍門閉鎖陣地,5,0
龍門閉鎖陣地,6,0
龍門閉鎖陣地,7,0
龍門閉鎖陣地,8,0
龍門閉鎖陣地,9,40
龍門閉鎖陣地,10,48
龍門閉鎖陣地,11,53
龍門閉鎖陣地,12,0
龍門閉鎖陣地,13,48
龍門閉鎖陣地,14,51
龍門閉鎖陣地,15,42
龍門閉鎖陣地,16,33
龍門閉鎖陣地,17,0
龍門閉鎖陣地,18,0
龍門閉鎖陣地,19,0
龍門閉鎖陣地,20,0
龍門閉鎖陣地,21,0
龍門閉鎖陣地,22,0
龍門閉鎖陣地,23,0
